단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
Q530100,KRG530001004,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,16385,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,212619,0,20220427,2500,0,,,0,,N,N,N,0,0,0,0,0.0,,409,,N,N,N
Q530101,KRG530001012,삼성 FnGuide 웹 3.0 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8015,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20220712,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,80,,N,N,N
Q530102,KRG530001020,삼성 인버스 2X 천연가스 선물 ETN C,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,66675,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,103291,0,20220617,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,6667,,N,N,N
Q530103,KRG530001038,삼성 KRX 리츠 TOP10 월배당 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7880,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,21,0,20220722,2000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,157,,N,N,N
Q530104,KRG530001046,삼성 레버리지 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,26015,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,173,0,20221017,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,260,,N,N,N
Q530105,KRG530001053,삼성 인버스 2X 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,14400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3560,0,20221017,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,144,,N,N,N
Q530106,KRG530001061,삼성 레버리지 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,30125,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6759,0,20221017,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,301,,N,N,N
Q530107,KRG530001079,삼성 인버스 2X 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4351510,0,20221017,40000,0,,,0,,N,N,N,0,0,0,0,0.0,,3268,,N,N,N
Q530109,KRG530001095,삼성 S&P500 VIX S/T 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7145,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,86030,0,20230306,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,71,,N,N,N
Q530110,KRG530001103,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,32410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3,0,20230330,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,324,,N,N,N
Q530111,KRG530001111,삼성 레버리지 천연가스 선물 ETN C,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11135,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1199223,0,20230428,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,1113,,N,N,N
Q530112,KRG530001129,삼성 S&P500 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,10550,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20230628,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,105,,N,N,N
Q530113,KRG530001137,삼성 레버리지 S&P500 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,21200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2,0,20230628,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,212,,N,N,N
Q530114,KRG530001145,삼성 인버스 2X S&P500 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,19595,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32,0,20230628,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,195,,N,N,N
Q530115,KRG530001152,삼성 레버리지 나스닥 100 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,23365,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,150,0,20231108,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,233,,N,N,N
Q530116,KRG530001160,삼성 인버스 2X 나스닥 100 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,15790,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22424,0,20231108,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,157,,N,N,N
Q530067,KRG531400676,삼성 KRX 금현물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,14705,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,157,0,20191105,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,294,,N,N,N
Q530060,KRG531800602,삼성 코스피 양매도 5% OTM ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8615,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20181107,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,86,,N,N,N
Q530015,KRG532100150,삼성 미국 대형 성장주 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,18370,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20151209,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,367,,N,N,N
Q530016,KRG532100168,삼성 미국 대형 가치주 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15735,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20151209,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,314,,N,N,N
Q530019,KRG532100192,삼성 미국 대형 성장주 ETN,EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,20980,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,33,0,20151209,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,419,,N,N,N
Q530020,KRG532100200,삼성 미국 대형 가치주 ETN,EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,17865,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20151209,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,357,,N,N,N
Q530031,KRG532400311,삼성 레버리지 WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,1300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,969881,0,20170703,404000,0,,,0,,N,N,N,0,0,0,0,0.0,,5252,,N,N,N
Q530036,KRG532400360,삼성 인버스 2X WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10989220,0,20170920,1497000,0,,,0,,N,N,N,0,0,0,0,0.0,,1646,,N,N,N
Q530055,KRG532400550,삼성 레버리지 금 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,32505,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43958,0,20180614,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,325,,N,N,N
Q530056,KRG532400568,삼성 인버스 2X 금 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8175,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24344,0,20180614,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,81,,N,N,N
Q530061,KRG532400618,삼성 레버리지 은 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,12980,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,89968,0,20181113,3000,0,,,0,,N,N,N,0,0,0,0,0.0,,389,,N,N,N
Q530062,KRG532400626,삼성 인버스 2X 은 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,1090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,373932,0,20181113,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,109,,N,N,N
Q530063,KRG532400634,삼성 레버리지 구리 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,13360,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,421,0,20181113,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,133,,N,N,N
Q530064,KRG532400642,삼성 인버스 2X 구리 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,2880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4741,0,20181113,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,144,,N,N,N
Q530002,KRG536100024,삼성 인버스 China A50 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,10715,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,114,0,20150812,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,107,,N,N,N
Q530014,KRG536100149,삼성 China A50 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,14365,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,302,0,20151209,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,287,,N,N,N
Q530023,KRG536100230,삼성 레버리지 China A50 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,28050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2060,0,20160316,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,280,,N,N,N
Q550059,KRG550000597,QV iSelect 글로벌 EMP ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9825,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20201215,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,196,,N,N,N
Q550061,KRG550000613,QV 인버스 미국 IT TOP5 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7865,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,52,0,20210809,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,157,,N,N,N
Q550062,KRG550000621,QV 레버리지 금 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,21510,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2008,0,20210805,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,215,,N,N,N
Q550063,KRG550000639,QV 인버스 레버리지 금 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,17065,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20210805,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,170,,N,N,N
Q550064,KRG550000647,QV 레버리지 은 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,15290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,26,0,20210913,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,152,,N,N,N
Q550065,KRG550000654,QV 인버스 레버리지 은 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,14235,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1,0,20210913,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,142,,N,N,N
Q550066,KRG550000662,QV S&P500 버퍼10% 9월 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,12165,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20211006,3000,0,,,0,,N,N,N,0,0,0,0,0.0,,364,,N,N,N
Q550067,KRG550000670,QV 코스피 200 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,34245,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20211021,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,342,,N,N,N
Q550068,KRG550000688,QV 코스닥 150 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,13300,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,3,0,20211021,4000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,532,,N,N,N
Q550069,KRG550000696,QV 레버리지 구리 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,13270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20211109,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,132,,N,N,N
Q550070,KRG550000704,QV 인버스 레버리지 구리 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,20620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20211109,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,206,,N,N,N
Q550071,KRG550000712,QV 블룸버그 2X WTI원유선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,12240,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1869,0,20220427,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,122,,N,N,N
Q550072,KRG550000720,QV 블룸버그 -2X WTI원유선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,16320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7513,0,20220427,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,163,,N,N,N
Q550073,KRG550000738,QV iSelect-WG 그린에너지 ESG ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9925,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20220811,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,99,,N,N,N
Q550074,KRG550000746,QV 블룸버그 2X 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,815,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1407835,0,20221020,20000,0,,,0,,N,N,N,0,0,0,0,0.0,,163,,N,N,N
Q550075,KRG550000753,QV 블룸버그 -2X 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,67900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,373,0,20221020,500,0,,,0,,N,N,N,0,0,0,0,0.0,,339,,N,N,N
Q550076,KRG550000761,QV US 500 월간레버리지 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,25465,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20221128,500,0,,,0,,N,N,N,0,0,0,0,0.0,,127,,N,N,N
Q550077,KRG550000779,QV S&P500 버퍼10% 3월 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11350,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20221128,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,113,,N,N,N
Q550078,KRG550000787,QV S&P500 버퍼10% 6월 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11235,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20221128,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,112,,N,N,N
Q550079,KRG550000795,QV S&P500 버퍼10% 12월 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,10440,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20221128,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,104,,N,N,N
Q550080,KRG550000803,QV US 500 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11645,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20221128,700,0,,,0,,N,N,N,0,0,0,0,0.0,,81,,N,N,N
Q550081,KRG550000811,QV S&P500 VIX S/T 선물 ETN D,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7145,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4547,0,20230306,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,142,,N,N,N
Q550082,KRG550000829,QV KIS CD금리투자 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,51240,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,4,0,20230406,8000,0,,,0,,N,N,N,0,0,0,0,0.0,,4099,,N,N,N
Q550083,KRG550000837,QV iSelect 배터리 재활용 Top10 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8850,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20230609,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,88,,N,N,N
Q550057,KRG551800573,QV 코스피 변동성 매칭형 양매도 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8315,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20181212,70000,0,,,0,,N,N,N,0,0,0,0,0.0,,5820,,N,N,N
Q550041,KRG552100411,QV 미국 IT TOP5 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,30710,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,34,0,20170731,700,0,,,0,,N,N,N,0,0,0,0,0.0,,214,,N,N,N
Q550044,KRG552100445,QV 레버리지 S&P500 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,27750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2,0,20171103,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,555,,N,N,N
Q550045,KRG552100452,QV 인버스 레버리지 S&P500 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,1810,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54,0,20171103,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,36,,N,N,N
Q550043,KRG552400431,QV 인버스 레버리지 WTI원유 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,95,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5593781,0,20170830,150000,0,,,0,,N,N,N,0,0,0,0,0.0,,142,,N,N,N
Q570047,KRG570000478,한투 FTSE100 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,15675,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20200522,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,156,,N,N,N
Q570050,KRG570000502,한투 S&P500 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,15090,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20200821,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,754,,N,N,N
Q570051,KRG570000510,한투 나스닥 100 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,15710,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20200821,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,785,,N,N,N
Q570052,KRG570000528,한투 플래티넘 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8745,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,140,0,20210225,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,87,,N,N,N
Q570053,KRG570000536,한투 인버스 플래티넘 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,13110,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,160,0,20210225,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,131,,N,N,N
Q570054,KRG570000544,한투 레버리지 유로스탁스50 ETN(H) B,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,13085,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20210322,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,130,,N,N,N
Q570055,KRG570000551,한투 금 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,12320,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1,0,20210524,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,123,,N,N,N
Q570056,KRG570000569,한투 인버스 금 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11250,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,204,0,20210524,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,112,,N,N,N
Q570057,KRG570000577,한투 은 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,10205,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,9,0,20210524,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,102,,N,N,N
Q570058,KRG570000585,한투 인버스 은 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11720,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20210524,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,117,,N,N,N
Q570059,KRG570000593,한투 레버리지 금 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,24465,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,40858,0,20210805,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,244,,N,N,N
Q570060,KRG570000601,한투 인버스 2X 금 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,19410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5,0,20210805,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,194,,N,N,N
Q570061,KRG570000619,한투 레버리지 은 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,17305,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,581,0,20210913,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,173,,N,N,N
Q570062,KRG570000627,한투 인버스 2X 은 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,15995,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12420,0,20210913,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,159,,N,N,N
Q570063,KRG570000635,한투 베트남 VN30 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8155,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,40,0,20211001,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,81,,N,N,N
Q570064,KRG570000643,한투 인버스 베트남 VN30 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11370,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20211001,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,113,,N,N,N
Q570065,KRG570000650,한투 레버리지 베트남 VN30 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7807,0,20211001,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,114,,N,N,N
Q570066,KRG570000668,한투 인버스 2X 베트남 VN30 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,22215,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2158,0,20211001,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,222,,N,N,N
Q570067,KRG570000676,한투 코스피 200 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,0,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20211021,5000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
Q570068,KRG570000684,한투 코스닥 150 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,0,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20211021,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
Q570069,KRG570000692,한투 레버리지 플래티넘 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,16515,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,956,0,20220411,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,165,,N,N,N
