단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
137080,KR7137080008,나래나노텍,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5870,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,29555,500,20220208,11059,6435671000,12,,0,,N,N,327,-40,-37,-29,-5,20230630.0,649,,N,N,N
137400,KR7137400008,피엔티,ST,1.0,0,1009,1027,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,49700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,96327,500,20120706,22741,11370599000,12,,0,,N,Y,3167,395,511,407,16,20230930.0,11302,,N,N,N
137940,KR7137940003,넥스트아이,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,775,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24706448,100,20110614,78320,8047839200,12,,0,,N,N,140,-89,-69,-70,-9,20230930.0,606,,N,N,N
137950,KR7137950002,제이씨케미칼,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7120,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,297786,500,20110808,22267,11133907000,12,,0,,N,N,2245,160,188,139,17,20230630.0,1585,,N,N,N
138070,KR7138070008,신진에스엠,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2835,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,63314,500,20111128,17503,8751602000,12,,0,,N,N,297,26,24,22,6,20230630.0,496,,N,N,N
138080,KR7138080007,오이솔루션,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12410,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8985,500,20140227,10624,5312047500,12,,0,,N,N,255,-147,-113,-147,-21,20230630.0,1318,,N,N,N
138360,KR7138360003,협진,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,1,N,N,N,N,N,N,N,N,1231,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,460475,500,20131108,34611,17305992000,12,,0,,N,N,150,9,-66,-61,-14,20221231.0,426,,N,N,N
138580,KR7138580006,비즈니스온,ST,2.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,75096,500,20171130,22556,11278081500,12,,0,,N,N,256,86,84,67,18,20230630.0,3124,,N,N,N
138610,KR7138610001,나이벡,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,31487,500,20110713,9957,4978739500,12,,0,,N,N,217,6,-51,-38,-12,20221231.0,1700,,N,N,N
138690,KR7138690003,엘아이에스,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,332,1,1,N,Y,Y,0,N,N,N,0,0,0,100,N,90,2233790,500,20110602,67080,33540153000,12,,0,,N,N,3,-59,-15,-15,-9,20230630.0,222,LB8,N,N,N
139050,KR7139050009,시티랩스,ST,3.0,1007,1017,1037,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14378,500,20110729,8244,4122463000,12,,0,,N,N,109,-12,242,243,96,20230630.0,552,,N,N,N
139670,KR7139670004,키네마스터,ST,3.0,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3670,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,70662,500,20111202,13981,6990705500,12,,0,,N,N,130,22,36,34,34,20230930.0,513,,N,N,N
140070,KR7140070004,서플러스글로벌,ST,3.0,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3350,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,108389,100,20170125,36988,3698800000,12,,0,,N,N,1124,105,74,56,4,20230930.0,1239,,N,N,N
140410,KR7140410002,메지온,ST,1.0,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,37100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,92521,500,20120120,29587,14793694500,12,,0,,N,N,243,-112,-65,-64,-19,20230930.0,10976,,N,N,N
140520,KR7140520008,대창스틸,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13834,500,20141205,21109,10554621500,12,,0,,N,N,3167,73,63,41,4,20230930.0,559,,N,N,N
140670,KR7140670001,알에스오토메이션,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,138416,500,20170811,9303,4651570000,12,,0,,N,N,615,-18,-31,-33,-11,20230930.0,1140,,N,N,N
140860,KR7140860008,파크시스템스,ST,1.0,0,1009,1029,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,165300,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,30061,500,20151217,6965,3482579500,12,,0,,N,Y,669,123,120,103,17,20230630.0,11513,,N,N,N
141000,KR7141000000,비아트론,ST,3.0,1007,1018,1040,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10430,500,20120504,12114,6057355000,12,,0,,N,N,153,-19,15,12,2,20230630.0,1063,,N,N,N
141020,KR7141020008,디에스앤엘,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3735,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20130129,11700,5850266500,12,,0,,N,N,398,-72,-122,-132,-993,20221231.0,437,,N,N,N
141080,KR7141080002,레고켐바이오,ST,1.0,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,43850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,178722,500,20130510,26542,13271457000,12,,0,,N,Y,250,-556,-575,-576,-40,20230930.0,11639,,N,N,N
142210,KR7142210004,유니트론텍,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3970,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,119507,500,20160202,19246,9623046000,12,,0,,N,N,4484,242,186,182,22,20230930.0,764,,N,N,N
142280,KR7142280007,녹십자엠에스,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4060,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90005,500,20141217,21117,10558641500,12,,0,,N,N,704,18,30,30,11,20230930.0,857,,N,N,N
142760,KR7142760008,비엘,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,1,N,N,N,N,N,N,N,N,2295,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,496771,500,20160707,32275,16137520500,12,,0,,N,N,561,-50,-29,-38,-1,20230630.0,740,,N,N,N
143160,KR7143160000,아이디스,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,21800,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,77076,500,20110926,10716,5358195000,12,,0,,N,N,1308,134,178,143,11,20230630.0,2336,,N,N,N
143240,KR7143240000,사람인,ST,2.0,1007,1017,1034,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16890,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,53746,500,20120221,11674,5837131500,12,,0,,N,N,669,151,156,122,14,20230630.0,1971,,N,N,N
143540,KR7143540003,영우디에스피,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,871,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,40932,500,20141029,44599,22299947500,12,,0,,N,N,62,-52,-56,-56,-30,20230630.0,388,,N,N,N
144510,KR7144510005,지씨셀,ST,2.0,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,32000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,26312,500,20160623,15800,7900172000,12,,0,,N,Y,1350,4,-77,-22,-1,20230930.0,5056,,N,N,N
144960,KR7144960002,뉴파워프라즈마,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,49948,100,20161130,43692,4369262400,12,,0,,N,N,1686,80,112,76,8,20230630.0,2184,,N,N,N
145020,KR7145020004,휴젤,ST,1.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,156100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,36085,500,20151224,12385,6292727500,12,,0,,N,Y,1459,465,551,384,10,20230630.0,19333,FN4,N,N,N
146060,KR7146060009,율촌,ST,0.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2495,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,305250,100,20230908,21623,2162391600,12,,0,,N,N,758,51,45,32,15,20221231.0,539,,N,N,N
146320,KR7146320007,비씨엔씨,ST,2.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,21200,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,137891,500,20220303,12760,6380151500,12,,0,,N,N,319,-7,-10,-3,-1,20230630.0,2705,,N,N,N
147760,KR7147760003,피엠티,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5180,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,83053,500,20161212,10819,5409933000,12,,0,,N,N,382,-52,-53,-39,-7,20221231.0,560,,N,N,N
147830,KR7147830004,제룡산업,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4070,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15512327,500,20120213,20000,10000000000,12,,0,,N,N,593,96,112,91,13,20221231.0,814,,N,N,N
148140,KR7148140007,비디아이,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,640,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20171109,43208,21604333500,12,,0,,N,N,12,-26,-21,-21,-36100000,20230630.0,276,,N,N,N
148150,KR7148150006,세경하이테크,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,17200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,170990,500,20190730,11784,5892140500,12,,0,,N,N,2257,239,148,124,9,20230930.0,2026,,N,N,N
148250,KR7148250004,알엔투테크놀로지,ST,3.0,1007,1018,1039,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4785,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4294,500,20160622,7391,3823244500,12,,0,,N,N,76,-15,-4,-6,-3,20230630.0,353,,N,N,N
148780,KR7148780000,비플라이소프트,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1195,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,513969,500,20220620,31445,15722862500,12,,0,,N,N,120,-3,1,1,1,20230930.0,375,,N,N,N
148930,KR7148930001,에이치와이티씨,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7080,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,127583,500,20220809,10175,5087606500,12,,0,,N,N,206,26,38,37,13,20230630.0,720,,N,N,N
149950,KR7149950008,아바텍,ST,2.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13287,500,20121106,15607,8153750000,12,,0,,N,N,732,-54,-47,-43,-3,20221231.0,2238,,N,N,N
149980,KR7149980005,하이로닉,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8490,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,116428,100,20141217,15339,1533923300,12,,0,,N,N,230,38,30,25,6,20230930.0,1302,,N,N,N
150840,KR7150840007,인트로메딕,ST,2.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,5850,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20131219,38234,3823402000,12,,0,,N,N,84,-28,-41,-41,-46,20230930.0,2236,,N,N,N
150900,KR7150900009,파수,ST,3.0,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25957,500,20131018,11654,5827461000,12,,0,,N,N,270,-8,-3,-2,-1,20230930.0,839,,N,N,N
151860,KR7151860004,KG ETS,ST,2.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,211418,500,20130724,36000,20051860000,12,,0,,N,N,38510,2030,2092,1668,15,20230630.0,4104,,N,N,N
151910,KR7151910007,SBW생명과학,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,434,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,390068,100,20120802,178142,17814218200,12,,0,,N,N,223,-23,2,2,1,20230630.0,773,,N,N,N
153460,KR7153460001,네이블,ST,3.0,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7250,500,20120719,6530,3265007000,12,,0,,N,N,183,34,39,53,18,20221231.0,476,,N,N,N
153490,KR7153490008,우리이앤엘,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1022,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,78506,500,20130205,51480,25740000000,12,,0,,N,N,1027,25,58,50,8,20230930.0,526,,N,N,N
153710,KR7153710009,옵티팜,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,44541,500,20181026,14669,7334979000,12,,0,,N,N,160,-34,-20,-20,-7,20221231.0,1069,,N,N,N
154030,KR7154030001,아시아종묘,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20661,500,20180212,11120,5560419500,9,,0,,N,N,186,-1,-14,-12,-7,20230630.0,328,,N,N,N
154040,KR7154040000,다산솔루에타,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1994,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,41105,500,20131227,17950,8975047000,12,,0,,N,N,1206,20,-70,-55,-28,20230930.0,357,,N,N,N
155650,KR7155650005,와이엠씨,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5440,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,52125,500,20121115,19474,9987179000,12,,0,,N,N,1148,109,125,99,16,20230630.0,1059,,N,N,N
156100,KR7156100000,엘앤케이바이오,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,82610,500,20161130,19936,9968371500,12,,0,,N,N,157,21,22,20,31,20230630.0,1545,,N,N,N
158430,KR7158430009,아톤,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4030,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,209348,100,20191017,21817,2181788500,12,,0,,N,N,297,48,37,29,8,20230630.0,879,,N,N,N
159010,KR7159010008,아스플로,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10170,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,10335,500,20211007,13334,6667369500,12,,0,,N,N,474,65,49,44,16,20230630.0,1356,,N,N,N
159580,KR7159580000,제로투세븐,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6600,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,227846,500,20130219,20032,10016318000,12,,0,,N,N,529,33,37,26,4,20230930.0,1322,,N,N,N
159910,KR7159910009,스킨앤스킨,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,80,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3011356,100,20121227,354150,35415074900,12,,0,,N,N,137,-59,-66,-66,-37,20230930.0,283,,N,N,N
160550,KR7160550000,NEW,ST,3.0,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4565,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,51784,500,20141223,27906,13953053000,12,,0,,N,N,549,-65,-74,-112,-12,20230630.0,1273,,N,N,N
160600,KR7160600003,이큐셀,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3100,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20150626,34482,17241276000,12,,0,,N,N,684,15,34,28,11,20230630.0,1068,,N,N,N
160980,KR7160980009,싸이맥스,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15520,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,19872,500,20150617,10924,5462121500,12,,0,,N,N,1084,71,122,98,9,20230930.0,1695,,N,N,N
161570,KR7161570007,THE MIDONG,ST,3.0,1007,1018,1039,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,506,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1771793,500,20131113,21096,10548177000,12,,0,,N,N,94,-7,-16,-16,-12,20230930.0,106,,N,N,N
161580,KR7161580006,필옵틱스,ST,2.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,169849,500,20170601,23291,11728122000,12,,0,,N,N,2263,39,-170,-195,-14,20230930.0,2352,,N,N,N
162300,KR7162300008,신스틸,ST,3.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,91531,100,20221223,41471,4147138200,12,,0,,N,N,1652,91,70,54,16,20230630.0,1202,,N,N,N
163730,KR7163730005,핑거,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,1,,,N,,,,,N,12650,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,531790,500,20210129,9341,4670635500,12,,0,,N,N,426,11,20,19,8,20230630.0,1181,,N,N,N
164060,KR7164060006,이루다,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6970,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,166756,500,20200806,20608,10304015500,12,,0,,N,N,255,28,29,25,11,20230630.0,1436,,N,N,N
166090,KR7166090001,하나머티리얼즈,ST,1.0,1007,1018,1040,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,47150,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,145202,500,20170428,19752,9876337000,12,,0,,N,Y,1336,286,287,243,15,20230630.0,9313,,N,N,N
166480,KR7166480004,코아스템켐온,ST,2.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,5980,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20582,500,20150626,32870,16435188000,12,,0,,N,N,286,-101,-99,-99,-39,20230930.0,1965,,N,N,N
168330,KR7168330009,내츄럴엔도텍,ST,3.0,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,2135,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17322,500,20131031,31754,15877450000,12,,0,,N,N,79,-21,-20,-20,-9,20230630.0,677,,N,N,N
168360,KR7168360006,펨트론,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15960,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,198546,500,20221124,10644,5322071000,12,,0,,N,N,546,62,61,54,25,20230930.0,1698,,N,N,N
169330,KR7169330008,엠브레인,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3240,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,131840,500,20200701,18256,9128459000,6,,0,,N,N,101,3,4,3,0,20230930.0,591,,N,N,N
170030,KR7170030001,현대공업,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6960,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,42465,500,20131204,15340,7670000000,12,,0,,N,N,2233,117,158,127,12,20230930.0,1067,,N,N,N
170790,KR7170790000,파이오링크,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10670,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,24358,500,20130801,6856,3428165000,12,,0,,N,N,616,114,133,121,18,20221231.0,731,,N,N,N
170920,KR7170920003,엘티씨,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1607511,500,20131008,8824,4412027000,12,,0,,N,N,880,-94,-170,-159,-24,20230930.0,999,,N,N,N
171010,KR7171010002,램테크놀러지,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5140,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18539,500,20131118,14204,7102028000,12,,0,,N,N,227,-9,-10,-8,-3,20230630.0,730,,N,N,N
171090,KR7171090004,선익시스템,ST,2.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,25450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,68671,500,20170920,9376,4688383000,12,,0,,N,N,407,-75,-188,-175,-33,20230930.0,2386,,N,N,N
171120,KR7171120009,라이온켐텍,ST,3.0,0,1009,1023,N,N,Y,,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,N,3420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24578,500,20131119,35901,18422228000,12,,0,,N,N,711,61,76,59,9,20230630.0,1227,,N,N,N
172670,KR7172670002,에이엘티,ST,0.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,22350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1303950,500,20230727,8960,4480129500,12,,0,,N,N,265,65,26,25,8,20230630.0,2002,,N,N,N
173130,KR7173130006,오파스넷,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15310,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,623574,500,20180824,11860,5930215000,12,,0,,N,N,1421,100,90,72,25,20230930.0,1815,,N,N,N
173940,KR7173940008,에프엔씨엔터,ST,3.0,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5130,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,129568,500,20141204,15380,7690379500,12,,0,,N,N,377,-29,-33,-40,-19,20230630.0,789,,N,N,N
174880,KR7174880005,장원테크,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,530,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20160715,21906,10953162500,12,,0,,N,N,275,-9,-16,-16,-5,20230630.0,116,,N,N,N
174900,KR7174900001,앱클론,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,103143,500,20170918,15441,7720612000,12,,0,,N,N,34,-87,-103,-93,-33,20221231.0,1928,,N,N,N
175140,KR7175140003,인포마크,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3810,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,83408,500,20150923,16387,8193951500,12,,0,,N,N,122,-19,-4,-4,-2,20230630.0,624,,N,N,N
175250,KR7175250000,아이큐어,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2205,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,691886,500,20180712,37558,18779184000,12,,0,,N,N,297,-109,-133,-132,-30,20230630.0,828,,N,N,N
177350,KR7177350006,베셀,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1551,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,64556,500,20150619,13370,6685459500,12,,0,,N,N,214,-90,-111,-106,-49,20230930.0,207,,N,N,N
177830,KR7177830007,파버나인,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3630,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,65621,500,20140804,14288,7144376500,12,,0,,N,N,944,23,4,0,0,20230930.0,518,,N,N,N
178320,KR7178320008,서진시스템,ST,1.0,1007,1018,1038,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,18400,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,178768,500,20170327,37580,18790321000,12,,0,,N,N,3750,-87,-181,-205,-8,20230630.0,6914,,N,N,N
